ids,smiles
CHEMBL418008,Cc1ccc2nc(Cn3nc(CC(=O)O)c4ccccc4c3=O)sc2c1
CHEMBL20004,O=C(O)Cc1nn(Cc2nc3ccc(Br)cc3s2)c(=O)c2ccccc12
CHEMBL20015,O=C(O)Cc1nn(Cc2nc3c(Cl)cccc3s2)c(=O)c2ccccc12
CHEMBL19988,CNCCCCCc1ccccc1
CHEMBL422927,O=C(O)Cc1nn(Cc2nc3c(F)c(F)ccc3s2)c(=O)c2ccccc12
CHEMBL20220,O=C(O)Cc1nn(Cc2nc3cccc(C(F)(F)F)c3s2)c(=O)c2ccccc12
CHEMBL21038,O=C(O)Cc1nn(Cc2nc3cccc(Br)c3s2)c(=O)c2ccccc12
CHEMBL283787,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2ccc(C(F)(F)F)cc12
CHEMBL281407,O=C(O)Cc1nn(CSc2nc3ccccc3s2)c(=O)c2ccccc12
CHEMBL20693,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2cc(C(F)(F)F)ccc12
CHEMBL21101,O=C(O)Cc1nn(CCc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12
CHEMBL280122,COc1cc2c(c3cnccc13)c1ccccc1n2C
CHEMBL20363,COc1cc2c(c3ccccc3n2C)c2c(NCCN)nccc12
CHEMBL20364,Cc1ccc2[nH]c([S+]([O-])Cc3ccccc3N)nc2c1
CHEMBL277466,C[C@H](Cc1ccccc1)NCCCc1cccc2ccccc12
CHEMBL20976,C[C@@H](Cc1ccccc1)NCCCCc1ccccc1
CHEMBL277211,Cc1cc(C)c(N)c(C[S+]([O-])c2nc3ccccc3[nH]2)c1
CHEMBL277468,COc1cccc(C[S+]([O-])c2nc3cc(C(F)(F)F)ccc3[nH]2)c1N
CHEMBL20537,C[C@H](Cc1ccccc1)NCCCCc1ccccc1
CHEMBL20700,C[C@@H](Cc1ccccc1)NCCCCCc1ccccc1
CHEMBL278833,O=C(Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21)N/N=C/c1ccc(O)c(O)c1O
CHEMBL20914,Cc1nnc2n1-c1ccc(I)cc1C(c1ccccc1Cl)=NC2
CHEMBL278629,N=C(N)N(CC1CC1)c1c(Br)cccc1Br
CHEMBL20301,Cc1ccccc1-n1c(=O)c(F)cn(C2OC(=O)c3ccccc32)c1=O
CHEMBL278379,CC(=O)n1cc(F)c(=O)n(C2OC(=O)c3ccccc32)c1=O
CHEMBL20302,C[C@@H](Cc1ccccc1)N(C)CCc1ccccc1
CHEMBL20306,O=C(O)Cc1nn(Cc2nc3cc(F)c(F)cc3s2)c(=O)c2ccccc12
CHEMBL20740,O=C(O)Cc1nn(Cc2nc3ccc(C(F)(F)F)cc3s2)c(=O)c2ccccc12
CHEMBL20741,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CC[C@@H]3NC(N)=O
CHEMBL21023,CN(C)CCCCCc1ccccc1
CHEMBL20348,CCCN(C)CCCCCc1ccccc1
CHEMBL20355,CCCCCNCCc1ccccc1
CHEMBL20365,Cc1ccc2nc(Cn3nc(CC(=O)O)c4ccccc4c3=O)sc2c1F
CHEMBL280361,COc1cc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2cc1C(F)(F)F
CHEMBL431108,COc1cc(C(F)(F)F)c2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL20161,Cc1cc(C)c2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL279666,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2cc(Br)ccc12
CHEMBL19966,Cc1ccc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL20005,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2ccc(Cl)cc12
CHEMBL277926,Nc1nc(O)c2ncn([C@@H]3C[C@H]4C[C@](CC(=O)O)(C(=O)O)O[C@H]4C3)c2n1
CHEMBL280360,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C[C@](CC(=O)O)(C(=O)O)O[C@H]2[C@H]1O
CHEMBL430911,C[S+]([O-])c1ccc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL20023,CCOc1ccc2[nH]c([S+]([O-])Cc3ccccc3N)nc2c1
CHEMBL282272,Cc1cc2nc([S+]([O-])Cc3ccccc3N)[nH]c2cc1C
CHEMBL20024,O=C(O)Cc1nn(Cc2nc3c(F)cccc3s2)c(=O)c2ccccc12
CHEMBL20207,O=C(O)Cc1nn(Cc2nc3cccc(Cl)c3s2)c(=O)c2ccccc12
CHEMBL21138,O=C(O)CCC/C=C\C[C@H]1C(=O)CC[C@@H]1NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL433034,Cc1nnc2n1-c1cc(C#CCN3C(=O)c4ccccc4C3=O)ccc1C(c1ccccc1F)=NC2
CHEMBL20808,Cc1nnc2n1-c1sc(I)cc1C(c1cc([N+](=O)[O-])ccc1Cl)=NC2
CHEMBL278588,Nc1ccc(S(=O)(=O)Nc2cccc3cc(O)[nH]c23)cc1
CHEMBL20279,Nc1ccc(S(=O)(=O)Nc2cccc3cc(Cl)[nH]c23)cc1
CHEMBL20291,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1
CHEMBL20292,Nc1ccc(S(=O)(=O)Nc2cccc3cc[nH]c23)cc1
CHEMBL20684,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
CHEMBL279967,O=C1c2ccc(O)cc2C23CCCCC2C1N(CC1CC1)CC3
CHEMBL20051,CC(=O)N[C@@H]1CCn2c1nc1c2C(=O)C(C)=C(N2CC2)C1=O
CHEMBL409984,CN(CCc1ccccc1)CCN1CCCC1
CHEMBL19977,O=C(O)C(=O)CC(=O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1
CHEMBL278545,[N-]=[N+]=NC1CCC(N=[N+]=[N-])c2cc(C(=O)CC(=O)C(=O)O)ccc21
CHEMBL278522,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2ccc([N+](=O)[O-])cc12
CHEMBL20331,Nc1nc(O)c2ncn([C@H]3C[C@@H]4C[C@@](CC(=O)O)(C(=O)O)C[C@@H]4C3)c2n1
CHEMBL20332,Nc1nc(O)c2ncn([C@@H]3C=C4C[C@](CC(=O)O)(C(=O)O)O[C@H]4[C@H]3O)c2n1
CHEMBL20197,O=C(O)Cc1nn(Cc2nc3cc(Cl)ccc3s2)c(=O)c2ccccc12
CHEMBL278525,CNCCCCCC1CCCCC1
CHEMBL20581,O=C(O)Cc1nn(Cc2nc3ccc(Cl)cc3s2)c(=O)c2ccccc12
CHEMBL418007,CSc1ccc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL20884,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)c(O)cc3s2)c(=O)c2ccccc12
CHEMBL20885,CC(C)c1ccc2nc(Cn3nc(CC(=O)O)c4ccccc4c3=O)sc2c1
CHEMBL20380,COc1cc2nc(Cn3nc(CC(=O)O)c4ccccc4c3=O)sc2cc1F
CHEMBL441510,O=C(O)CCC/C=C\C[C@H]1C(=O)CC[C@@H]1NS(=O)(=O)c1ccc(F)cc1
CHEMBL20169,O=C(O)Cc1nn(Cc2nc3cc(Br)ccc3s2)c(=O)c2ccccc12
CHEMBL20920,Cc1ccc(S(=O)(=O)N[C@H]2CCC(=O)[C@@H]2C/C=C\CCCC(=O)O)cc1
CHEMBL20590,O=C(O)COCCCCC1=CCC[C@@H]1NS(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL20860,Cc1ccc2c(CCN(C)C)c[nH]c2c1
CHEMBL21083,CN(C)CCc1c[nH]c2c(Br)cccc12
CHEMBL278759,CC(=O)NC1CCn2c1nc1c2C(=O)C(C)=C(N2CC2)C1=O
CHEMBL20807,CC(Cc1ccc(O)cc1)NCCCc1ccccc1
CHEMBL20586,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1
CHEMBL20592,[N-]=[N+]=NC1CC(N=[N+]=[N-])c2cc(C(=O)CC(=O)C(=O)O)ccc21
CHEMBL20315,COc1ccc2[nH]c([S+]([O-])Cc3c(N)cc(C)c(OC)c3C)nc2c1
CHEMBL277935,O=C(O)Cc1nn(Cc2cccc(-c3nc4ccccc4s3)c2)c(=O)c2ccccc12
CHEMBL20009,CC(c1nc2cc(Cl)ccc2s1)n1nc(CC(=O)O)c2ccccc2c1=O
CHEMBL278583,O=C(O)Cc1nn(Cc2nc3cc(Cl)cc(C(F)(F)F)c3s2)c(=O)c2ccccc12
CHEMBL20518,O=C(O)Cc1nn(Cc2nc3cc(Cl)cc(F)c3s2)c(=O)c2ccccc12
CHEMBL278991,O=C(O)Cc1nn(Cc2nc3cc(Cl)cc(Cl)c3s2)c(=O)c2ccccc12
CHEMBL20803,CN1CCC23CCCCC2C1Cc1ccc(O)cc13
CHEMBL278585,C[C@H](Cc1ccccc1)NCCc1ccccc1
CHEMBL20804,C[C@@H](Cc1ccccc1)NCCc1ccccc1
CHEMBL20768,CCOc1ccc(CC(C)NCCCc2ccccc2)cc1
CHEMBL20199,CS(=O)(=O)c1ccc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1
CHEMBL20198,O=C1c2nc3n(c2C(=O)c2c1nc1n2CCCC1)CCCC3
CHEMBL279968,CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(O)cc31)[C@@H]2C
CHEMBL20925,O=C(O)Cc1nn(Cc2nc3cc(Cl)c(Cl)cc3s2)c(=O)c2ccccc12
CHEMBL432072,O=C1c2ccc(O)cc2C23CCCCC2C1N(CC1CCCO1)CC3
CHEMBL417643,O=C(O)Cc1nn(Cc2nc3cc(O)ccc3s2)c(=O)c2ccccc12
CHEMBL283984,COc1ccc2nc(Cn3nc(CC(=O)O)c4ccccc4c3=O)sc2c1
CHEMBL20756,O=C(O)Cc1nn(Cc2nc3c(ccc4ccccc43)s2)c(=O)c2ccccc12
CHEMBL283985,O=C(O)COCCCCC1=CCC[C@@H]1NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL20525,O=C(O)CC/C=C\C[C@@H]1[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CC[C@H]1F
CHEMBL20231,O=C(O)COCCCCC1=CCC[C@@H]1NS(=O)(=O)c1ccccc1[N+](=O)[O-]
CHEMBL282931,O=C(O)CCC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccccc2)CC[C@H]1F
CHEMBL20091,N#CCCc1cccc(C(=O)CC(=O)C(=O)O)c1
CHEMBL20117,COc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O
CHEMBL20327,O=C(O)CCC1(CCC(=O)O)Cc2cc(OCc3ccccc3)ccc2C1=O
CHEMBL21194,CCCC1(CCC(=O)O)Cc2cc(OCc3ccccc3)ccc2C1=O
CHEMBL20115,O=C(O)Cc1nn(Cc2nc3cc(F)cc(C(F)(F)F)c3s2)c(=O)c2ccccc12
CHEMBL20116,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2cc([N+](=O)[O-])ccc12
CHEMBL262701,CN1C(C(=O)Nc2nc3ccccc3s2)=C(O)c2ccccc2S1(=O)=O
CHEMBL20272,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CCC[C@H]3N
CHEMBL282433,Cc1ccccc1NC(=N)Nc1ccccc1C
CHEMBL20377,CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1
CHEMBL280124,Cc1cc(N)c(C[S+]([O-])c2nc3ccccc3[nH]2)c(C)c1C
CHEMBL20378,[N-]=[N+]=NCc1cccc(C(=O)CC(=O)C(=O)O)c1
CHEMBL279089,Cc1ccc(C[S+]([O-])c2nc3ccccc3[nH]2)c(N)c1C
CHEMBL20633,[N-]=[N+]=NCc1cc(CN=[N+]=[N-])cc(C(=O)CC(=O)C(=O)O)c1
CHEMBL416001,O=C(O)Cc1nn(Cc2nc3cc(F)cc(Cl)c3s2)c(=O)c2ccccc12
CHEMBL282263,O=C(O)Cc1nn(Cc2nc3c(Cl)ccc(Cl)c3s2)c(=O)c2ccccc12
CHEMBL20982,Nc1nc(Cl)c2ncn([C@@H]3C[C@H]4C[C@](CC(=O)O)(C(=O)O)O[C@H]4C3)c2n1
CHEMBL277928,CC(C)c1ccc2c(=O)n(Cc3nc4ccccc4s3)nc(CC(=O)O)c2c1
CHEMBL278832,O=C(O)Cc1nn(Cc2nc3ccc(O)cc3s2)c(=O)c2ccccc12
CHEMBL20253,O=C(O)Cc1nn(Cc2nc3cc(Cl)c(F)cc3s2)c(=O)c2ccccc12
CHEMBL279673,O=C(O)Cc1nn(Cc2nc3ccc(Br)cc3s2)c(=O)c2cc(Cl)c(Cl)cc12
CHEMBL20796,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2cc(Cl)ccc12
CHEMBL20797,O=C(O)CC/C=C\C[C@H]1[C@@H](F)CC[C@@H]1CNS(=O)(=O)c1ccc(F)cc1
CHEMBL277879,O=C(O)COCCCCC1=CCC[C@@H]1NS(=O)(=O)c1ccc(F)cc1F
CHEMBL279481,O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1[nH]c3c(O)cccc3c21
CHEMBL20376,Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](F)[C@@H]2CCCCOCC(=O)O)cc1
CHEMBL278581,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl
CHEMBL20013,Brc1cccc(Br)c1N(CC1CC1)C1=NCCCN1
CHEMBL20014,COc1cc(Cl)c(C)c(C[S+]([O-])c2nc3ccccc3[nH]2)c1N
CHEMBL20162,COc1c(C)cc(N)c(C[S+]([O-])c2nc3ccccc3[nH]2)c1C
CHEMBL429066,Cc1nnc2n1-c1sc(C#CCN3C(=O)Cc4ccccc43)cc1C(c1ccccc1Cl)=NC2
CHEMBL20149,CC/N=C/C1=Cc2c(cc3c(c2OC)OCO3)C(c2cc(OC)c(OC)c(OC)c2)[C@@H]1C(=O)OC
CHEMBL416370,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2ccc(Br)cc12
CHEMBL283151,CC(c1nc2cc(C(F)(F)F)ccc2s1)n1nc(CC(=O)O)c2ccccc2c1=O
CHEMBL20069,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CCC[C@@H]3N
CHEMBL282218,Cc1ccc(C)c(C[S+]([O-])c2nc3ccccc3[nH]2)c1N
CHEMBL20342,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-]
CHEMBL20702,COc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-]
CHEMBL20758,CC(C)Oc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O
CHEMBL282435,CC(C)c1ccc2c(CC(=O)O)nn(Cc3nc4ccccc4s3)c(=O)c2c1
CHEMBL20634,CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O
CHEMBL280168,O=C(O)Cc1nn(Cc2nc3c(C(F)(F)F)cccc3s2)c(=O)c2ccccc12
CHEMBL20712,Nc1nc(Cl)c2ncn([C@@H]3C[C@@H]4C[C@H](C(=O)O)O[C@@H]4C3)c2n1
CHEMBL20440,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2c(F)cccc12
CHEMBL20441,O=C(O)Cc1nn(Cc2nc3c(O)cccc3s2)c(=O)c2ccccc12
CHEMBL21077,CC1(C)N=C(N)N=C(N)N1c1cccc(SCc2ccc(Cl)cc2)c1
CHEMBL277226,c1ccc2c(c1)Oc1ccccc1C2NC1CN2CCC1CC2
CHEMBL21040,O=C1OC(n2cc(F)c(=O)[nH]c2=O)c2ccccc21
CHEMBL21260,COc1cc(C2c3cc4c(cc3C(O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1OC
CHEMBL282017,CC(c1nc2ccccc2s1)n1nc(CC(=O)O)c2ccccc2c1=O
CHEMBL20977,CCC1(CCC(=O)O)Cc2cc(OCc3ccccc3)ccc2C1=O
CHEMBL277244,Brc1ccc(N(CC2CC2)C2=NCCN2)c(Br)c1
CHEMBL21091,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2ccccc12
CHEMBL416371,O=C(Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21)N/N=C/c1ccccn1
CHEMBL283339,Cc1nnc2n1-c1sc(C#CCOc3cccnc3)cc1C(c1ccccc1Cl)=NC2
CHEMBL20373,CCCCC1(CCC(=O)O)Cc2cc(OCc3ccccc3)ccc2C1O
CHEMBL20087,O=C(O)c1nnc(O)c2ccccc12
CHEMBL277921,O=C(O)Cc1nn(-c2nc3ccccc3s2)c(=O)c2ccccc12
CHEMBL282273,Nc1nc(Cl)c2ncn([C@@H]3C[C@H]4C[C@@H](C(=O)O)O[C@H]4C3)c2n1
CHEMBL20184,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CC[C@@H]3N
CHEMBL20080,O=C1c2nc3n(c2C(=O)c2c1nc1n2CCC1)CCC3
CHEMBL283996,O=C(O)Cc1nn(Cc2nc3cc(F)ccc3s2)c(=O)c2ccccc12
CHEMBL20036,CN(C)CCCCCC1CCCCC1
CHEMBL416730,c1ccc(CNCCCCCC2CCCCC2)cc1
CHEMBL20271,c1ccc2c(c1)Oc1ccccc1C2NCCN1CCOCC1
CHEMBL20273,O=C(O)CCC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccc3ccccc3c2)CC[C@H]1F
CHEMBL283101,O=C(O)CC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccc(Cl)c(Cl)c2)CC[C@H]1F
CHEMBL277241,O=C(O)COCCCC[C@@H]1[C@@H](NS(=O)(=O)c2ccccc2[N+](=O)[O-])CC[C@H]1F
CHEMBL277920,O=C(Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21)N/N=C/c1c[nH]c2ccccc12
CHEMBL20003,Cc1nnc2n1-c1sc(C#CCN3C(=O)C(=O)c4ccccc43)cc1C(c1ccccc1Cl)=NC2
CHEMBL280207,Cc1nnc2n1-c1ccc(C#CCN3C(=O)CCc4ccccc43)cc1C(c1ccccc1F)=N[C@@H]2C
CHEMBL21136,O=C(O)Cc1nn(Cc2nc3cc(O)cc(O)c3s2)c(=O)c2ccccc12
CHEMBL278627,Brc1ccc(Br)c(N(CC2CC2)C2=NCCN2)c1
CHEMBL20092,Brc1ccc(N(CC2CC2)C2=NCCN2)cc1Br
CHEMBL20093,CCCCN(C1=NCCN1)c1c(Br)cccc1Br
CHEMBL20637,O=C(O)Cc1nn(Cc2nc3cc(F)cc(F)c3s2)c(=O)c2ccccc12
CHEMBL277680,CCOC(=O)c1ccc(N)c(C[S+]([O-])c2nc3cc(OC)ccc3[nH]2)c1
CHEMBL281359,O=C(Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21)NNC(=O)Nc1ccccc1
CHEMBL21046,COCC(=O)O[C@H]1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=O
CHEMBL20213,COCC(=O)O[C@@H]1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=O
CHEMBL20188,c1ccc(CCCCCN2CCCCC2)cc1
CHEMBL277462,c1ccc(CCCCCN2CCCC2)cc1
CHEMBL20582,CC(=O)NC1=C(C)C(=O)c2c(nc3n2CC[C@@H]3OC(C)=O)C1=O
CHEMBL20583,O=C(O)CCC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccc(Cl)c(Cl)c2)CC[C@H]1F
CHEMBL20308,Cc1ccc(S(=O)(=O)N[C@H]2CCC=C2C/C=C\CCC(=O)O)cc1
CHEMBL281383,O=C(O)COCCCC[C@@H]1[C@@H](NS(=O)(=O)c2ccc(F)cc2F)CC[C@H]1F
CHEMBL20300,O=C(O)CCC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccc(Cl)cc2)CC[C@H]1F
CHEMBL277007,CCc1ccc2c(c1)c(OC)c(C)c1nc(C(=O)c3ccccc3)cn12
CHEMBL20357,Nc1c(I)cc(C(=O)OCCCc2c[nH]cn2)cc1I
CHEMBL423473,O=C(CCc1ccc(I)cc1)OCCCc1c[nH]cn1
CHEMBL280164,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
CHEMBL20195,Cc1nnc2n1-c1sc(C#CCn3c(=O)n(C)c4ccccc43)cc1C(c1ccccc1Cl)=NC2
CHEMBL20079,Brc1cccc(Br)c1N(CC1CC1)C1=NCCN1
CHEMBL20335,CCCN(C1=NCCN1)c1c(Br)cccc1Br
CHEMBL277242,CCN(C1=NCCN1)c1c(Br)cccc1Br
CHEMBL19992,CCOC(=O)c1ccc(N)c(C[S+]([O-])c2nc3ccccc3[nH]2)c1
CHEMBL20264,COC(=O)[C@@H]1C(C=O)=Cc2c(cc3c(c2OC)OCO3)C1c1cc(OC)c(OC)c(OC)c1
CHEMBL281137,CCC/N=C/C1=Cc2cc3c(cc2C(c2cc(OC)c(OC)c(OC)c2)[C@@H]1C(=O)OC)OCO3
CHEMBL414405,O=C(O)Cc1nn(Cc2ccc(-c3nc4ccccc4s3)cc2)c(=O)c2ccccc12
CHEMBL20205,CC1(C)C2CC[C@@]1(CS(=O)(=O)N1CCC3(CCc4ccccc43)CC1)[C@@H](N1C(=O)C=CC1=O)C2
CHEMBL277927,C=CCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C
CHEMBL20257,O=C(O)CC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccccc1
CHEMBL414609,O=C(O)CCCCC[C@@H]1[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CC[C@H]1F
CHEMBL284019,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1cccc2cccnc12
CHEMBL20211,Cc1ccc(C(=O)OCCCc2c[nH]cn2)cc1I
CHEMBL279671,Cc1ccc(S(=O)(=O)Nc2cccc3cc(Cl)[nH]c23)cc1
CHEMBL20349,CCOc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCCCC2
CHEMBL20344,Cc1nnc2n1-c1ccc(C#CCOc3cccnc3)cc1C(c1ccccc1Cl)=NC2
CHEMBL277246,Cc1nnc2n1-c1ccc(C#CCN3C(=O)CCc4ccccc43)cc1C(c1ccccc1F)=N[C@H]2C
CHEMBL20415,CCCCCN(C1=NCCN1)c1c(Br)cccc1Br
CHEMBL20318,COc1cc2nc([S+]([O-])Cc3ccccc3N)[nH]c2cc1OC
CHEMBL423289,Nc1ccc(C(F)(F)F)cc1C[S+]([O-])c1nc2ccccc2[nH]1
CHEMBL20201,Cc1ccc(C)c(C[S+]([O-])c2nc3cc(C(F)(F)F)ccc3[nH]2)c1N
CHEMBL416549,COc1cc2nc(C(=O)c3ccc(C)cc3)cn2c2ccccc12
CHEMBL20524,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccc2ccccc2c1
CHEMBL20298,O=C(O)COCCCC[C@@H]1[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CC[C@H]1F
CHEMBL19982,NC(=O)N/N=C1/CC[C@@]2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5
CHEMBL416914,O=C1c2ccccc2C(=O)N1CCCCn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21
CHEMBL277618,Cc1nnc2n1-c1ccc(C#CCN3C(=O)CSc4ccccc43)cc1C(c1ccccc1F)=NC2
CHEMBL279664,Cc1nnc2n1-c1ccc(C#CCN3C(=O)CCc4ccccc43)cc1C(c1ccccc1F)=NC2
CHEMBL19991,Cc1nnc2n1-c1ccc(C#CCCN3C(=O)c4ccccc4C3=O)cc1C(c1ccccc1F)=NC2
CHEMBL279234,Cc1nnc2n1-c1sc(C#CCn3c(O)nc4ccccc43)cc1C(c1ccccc1Cl)=NC2
CHEMBL282712,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL417638,CCOC(=O)N1CCN(C2c3ccccc3Oc3ccccc32)CC1
CHEMBL280400,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL20316,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccccc1[N+](=O)[O-]
CHEMBL279088,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccc(F)cc1F
CHEMBL20588,C/C=C/CN(C1=NCCN1)c1c(Br)cccc1Br
CHEMBL283961,C=C(C)CN(C1=NCCN1)c1c(Br)cccc1Br
CHEMBL283739,Fc1cccc(C(F)(F)F)c1N(CC1CC1)C1=NCCN1
CHEMBL20859,Fc1cccc(Cl)c1N(CC1CC1)C1=NCCN1
CHEMBL283740,CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(C#N)c2)c1
CHEMBL20059,c1cncc(NC2c3ccccc3Oc3ccccc32)c1
CHEMBL20170,CN1CCC(NC2c3ccccc3Oc3ccccc32)CC1
CHEMBL283128,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccc(F)cc1
CHEMBL20521,CN(C1=NCCN1)c1c(Br)cccc1Br
CHEMBL417459,Brc1cccc(Br)c1N(C1=NCCN1)C1CCCC1
CHEMBL20228,Cc1ccc(S(=O)(=O)N[C@H]2CCC=C2C/C=C\CCCC(=O)O)cc1
CHEMBL20241,Brc1cccc(Br)c1N(Cc1ccccc1)C1=NCCN1
CHEMBL282933,Brc1cccc(Br)c1N(CC1CCCCC1)C1=NCCN1
CHEMBL278990,O=C1CCC(=O)N1C1c2ccccc2Oc2ccccc21
CHEMBL20861,CC1(C)N=C(N)N=C(N)N1c1cccc([N+](=O)[O-])c1
CHEMBL278587,CC1(C)N=C(N)N=C(N)N1c1cccc(O)c1
CHEMBL20420,C/N=C(\N)c1ccc(NC(=O)c2cc(C)nn2-c2cc3ccccc3cc2F)c(F)c1
CHEMBL20328,O=C(OCCCc1c[nH]cn1)c1cccc(I)c1
CHEMBL281995,COc1ccc(S(=O)(=O)Nc2cccc3cc(Cl)[nH]c23)cc1
CHEMBL20631,CN(C)C1CCCN(C2c3ccccc3Oc3ccccc32)C1
CHEMBL20632,CN(C)C1CCN(C2c3ccccc3Oc3ccccc32)CC1
CHEMBL278631,c1ccc2c(c1)Oc1ccccc1C2NCC1CCCCO1
CHEMBL417460,c1ccc2c(c1)Oc1ccccc1C2NCc1ccncc1
CHEMBL20468,CN1CCN(C2c3ccccc3Oc3ccccc32)CC1
CHEMBL20809,O=CNNC1c2ccccc2Oc2ccccc21
CHEMBL20810,CCO/C(C)=N\C1c2ccccc2Oc2ccccc21
CHEMBL278100,O=C(O)CC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccc(Cl)cc2)CC[C@H]1F
CHEMBL416551,O=C(O)CC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccccc2[N+](=O)[O-])CC[C@H]1F
CHEMBL277940,O=C(O)CC/C=C/C[C@@H]1[C@@H](NS(=O)(=O)c2ccc(F)cc2F)CC[C@H]1F
CHEMBL20635,O=C(O)CC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccc(F)cc2)CC[C@H]1F
CHEMBL281823,c1cnc(NC2c3ccccc3Oc3ccccc32)nc1
CHEMBL21255,Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](F)[C@@H]2C/C=C\CCC(=O)O)cc1
